bus_name,bus_type,departure_at,arrival_at,duration,price,seats,rating,route_name,route_link,state_name
KSRTC (Kerala) - 581,Super Express Non AC Seater Air Bus (2+2),10:00,18:22,08h 22m,INR 606,16 Seats available,"4.0
95",Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode,KSRTC-KERALA
KSRTC (Kerala) - 52,SWIFT-GARUDA A/C SEATER BUS,12:00,20:20,08h 20m,INR 945,38 Seats available,"3.7
129",Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode,KSRTC-KERALA
KSRTC (Kerala) - 1378,AC MULTI AXLE,13:46,21:25,07h 39m,INR 1099,47 Seats available,"3.2
32",Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode,KSRTC-KERALA
KSRTC (Kerala) - 129,SWIFT-GARUDA A/C SEATER BUS,14:15,23:05,08h 50m,INR 945,37 Seats available,"4.2
87",Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode,KSRTC-KERALA
KSRTC (Kerala) - 235,Swift Deluxe Non AC Air Bus (2+2),15:00,01:00,10h 00m,INR 801,28 Seats available,"3.9
15",Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode,KSRTC-KERALA
KSRTC (Kerala) - 370,AC MULTI AXLE,15:25,23:45,08h 20m,INR 1099,40 Seats available,"2.4
44",Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode,KSRTC-KERALA
KSRTC (Kerala) - 97,Swift Deluxe Non AC Air Bus (2+2),16:00,00:45,08h 45m,INR 740,33 Seats available,"3.2
23",Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode,KSRTC-KERALA
KSRTC (Kerala) - 380,Swift Deluxe Non AC Air Bus (2+2),16:15,01:00,08h 45m,INR 740,35 Seats available,"2.7
3",Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode,KSRTC-KERALA
KSRTC (Kerala) - 553,Super Express Non AC Seater Air Bus (2+2),16:45,01:25,08h 40m,INR 832,34 Seats available,"3.3
13",Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode,KSRTC-KERALA
KSRTC (Kerala) - 51,Swift Deluxe Non AC Air Bus (2+2),19:00,04:30,09h 30m,INR 832,37 Seats available,"4.0
48",Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode,KSRTC-KERALA
KSRTC (Kerala) - 789,Super Fast Non AC Seater (2+3),20:00,03:45,07h 45m,INR 473,17 Seats available,"3.9
79",Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode,KSRTC-KERALA
KSRTC (Kerala) - 1585,Super Express Non AC Seater Air Bus (2+2),20:40,06:10,09h 30m,INR 832,31 Seats available,"3.5
57",Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode,KSRTC-KERALA
KSRTC (Kerala) - 1586,Super Express Non AC Seater Air Bus (2+2),21:30,06:55,09h 25m,INR 832,26 Seats available,"3.8
35",Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode,KSRTC-KERALA
KSRTC (Kerala) - 2133,Swift Deluxe Non AC Air Bus (2+2),22:10,07:35,09h 25m,INR 832,26 Seats available,"4.2
21",Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode,KSRTC-KERALA
KSRTC (Kerala) - 2063,SWIFT-GARUDA A/C SEATER BUS,22:30,06:30,08h 00m,INR 945,10 Seats available,"3.9
50",Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode,KSRTC-KERALA
MMK Travels,A/C Seater / Sleeper (2+1),22:30,07:30,09h 00m,INR 950,22 Seats available,"4.5
549",Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode,KSRTC-KERALA
SAAM BUS,VE A/C Sleeper (2+1),21:45,06:45,09h 00m,INR 1049,21 Seats available,"4.3
241",Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode,KSRTC-KERALA
DLT BUS,A/C Sleeper (2+1),22:30,07:30,09h 00m,INR 1399,17 Seats available,"4.1
318",Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode,KSRTC-KERALA
AdSuraj Holidays,VE A/C Sleeper (2+1),22:30,07:30,09h 00m,INR 1180,20 Seats available,"3.9
264",Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode,KSRTC-KERALA
DA Transports,A/C Sleeper (2+1),21:45,07:00,09h 15m,INR 999,25 Seats available,"3.9
283",Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode,KSRTC-KERALA
KSRTC (Kerala) - 1029,Super Fast Non AC Seater (2+3),00:00,05:35,05h 35m,INR 269,49 Seats available,"4.8
3",Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam,KSRTC-KERALA
KSRTC (Kerala) - 2518,Swift Deluxe Non AC Air Bus (2+2),00:11,04:54,04h 43m,INR 309,36 Seats available,"1.5
5",Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam,KSRTC-KERALA
KSRTC (Kerala) - 2072,Super Express Non AC Seater Air Bus (2+2),00:30,04:50,04h 20m,INR 268,22 Seats available,"2.9
5",Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam,KSRTC-KERALA
KSRTC (Kerala) - 2368,Low Floor AC Seater 2+2,00:30,05:49,05h 19m,INR 383,23 Seats available,"3.7
12",Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam,KSRTC-KERALA
KSRTC (Kerala) - 698,Super Fast Non AC Seater (2+3),00:45,05:39,04h 54m,INR 230,48 Seats available,"1.4
10",Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam,KSRTC-KERALA
KSRTC (Kerala) - 2820,Super Fast Non AC Seater (2+3),00:55,05:50,04h 55m,INR 269,48 Seats available,"2.8
6",Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam,KSRTC-KERALA
KSRTC (Kerala) - 553,Super Express Non AC Seater Air Bus (2+2),01:25,05:30,04h 05m,INR 309,22 Seats available,"2.3
8",Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam,KSRTC-KERALA
KSRTC (Kerala) - 3196,Swift Deluxe Non AC Air Bus (2+2),01:50,06:30,04h 40m,INR 278,22 Seats available,3.0,Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam,KSRTC-KERALA
KSRTC (Kerala) - 1850,Low Floor AC Seater 2+2,02:30,07:49,05h 19m,INR 383,16 Seats available,"2.5
22",Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam,KSRTC-KERALA
KSRTC (Kerala) - 2370,Low Floor AC Seater 2+2,04:30,10:14,05h 44m,INR 383,20 Seats available,"2.0
13",Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam,KSRTC-KERALA
KSRTC (Kerala) - 1865,Low Floor AC Seater 2+2,06:30,12:15,05h 45m,INR 383,22 Seats available,"3.7
16",Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam,KSRTC-KERALA
KSRTC (Kerala) - 794,Super Fast Non AC Seater (2+3),06:40,12:30,05h 50m,INR 269,50 Seats available,"4.3
12",Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam,KSRTC-KERALA
KSRTC (Kerala) - 2710,Super Fast Non AC Seater (2+3),07:20,13:06,05h 46m,INR 269,50 Seats available,3.0,Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam,KSRTC-KERALA
KSRTC (Kerala) - 764,Super Fast Non AC Seater (2+3),09:00,14:30,05h 30m,INR 269,48 Seats available,"4.7
2",Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam,KSRTC-KERALA
KSRTC (Kerala) - 671,Super Fast Non AC Seater (2+3),09:10,14:01,04h 51m,INR 230,50 Seats available,"2.4
7",Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam,KSRTC-KERALA
KSRTC (Kerala) - 2571,Super Fast Non AC Seater (2+3),09:30,15:55,06h 25m,INR 261,42 Seats available,3.0,Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam,KSRTC-KERALA
KSRTC (Kerala) - 721,Super Fast Non AC Seater (2+3),09:35,15:10,05h 35m,INR 269,50 Seats available,"3.7
2",Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam,KSRTC-KERALA
KSRTC (Kerala) - 2885,Super Fast Non AC Seater (2+3),09:50,15:01,05h 11m,INR 220,46 Seats available,"1.0
2",Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam,KSRTC-KERALA
KSRTC (Kerala) - 2567,Super Fast Non AC Seater (2+3),10:05,16:30,06h 25m,INR 261,43 Seats available,"3.0
1",Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam,KSRTC-KERALA
KSRTC (Kerala) - 353,Super Fast Non AC Seater (2+3),10:15,16:00,05h 45m,INR 269,49 Seats available,3.0,Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam,KSRTC-KERALA
Madhavi Travels,A/C Semi Sleeper (2+2),00:15,06:15,06h 00m,INR 659,29 Seats available,"4.5
15",Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam,KSRTC-KERALA
Adrin Travels,A/C Seater/Sleeper (2+1),01:20,05:50,04h 30m,INR 800,31 Seats available,"3.6
10",Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam,KSRTC-KERALA
Madhavi Travels,A/C Sleeper (2+1),01:30,06:15,04h 45m,INR 799,26 Seats available,"4.7
3",Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam,KSRTC-KERALA
A1 Travels,A/C Seater / Sleeper (2+1),20:05,23:59,03h 54m,INR 700,36 Seats available,"3.4
112",Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam,KSRTC-KERALA
A1 Travels,NON A/C Semi Sleeper (2+2),21:00,01:30,04h 30m,INR 450,36 Seats available,"3.8
40",Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam,KSRTC-KERALA
KSRTC (Kerala) - 2956,Super Express Non AC Seater Air Bus (2+2),00:15,05:25,05h 10m,INR 309,37 Seats available,"1.0
1",Ernakulam to Kozhikode,https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,KSRTC-KERALA
KSRTC (Kerala) - 425,Super Express Non AC Seater Air Bus (2+2),00:20,04:10,03h 50m,INR 268,25 Seats available,"3.1
7",Ernakulam to Kozhikode,https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,KSRTC-KERALA
KSRTC (Kerala) - 528,Super Express Non AC Seater Air Bus (2+2),00:45,04:40,03h 55m,INR 309,33 Seats available,"2.7
7",Ernakulam to Kozhikode,https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,KSRTC-KERALA
KSRTC (Kerala) - 2894,Low Floor AC Seater 2+2,01:11,06:26,05h 15m,INR 383,24 Seats available,"1.0
1",Ernakulam to Kozhikode,https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,KSRTC-KERALA
KSRTC (Kerala) - 2897,Low Floor AC Seater 2+2,03:00,09:15,06h 15m,INR 383,27 Seats available,"4.4
6",Ernakulam to Kozhikode,https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,KSRTC-KERALA
KSRTC (Kerala) - 325,Super Fast Non AC Seater (2+3),03:15,08:35,05h 20m,INR 269,46 Seats available,"2.7
3",Ernakulam to Kozhikode,https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,KSRTC-KERALA
KSRTC (Kerala) - 500,Super Express Non AC Seater Air Bus (2+2),03:44,07:25,03h 41m,INR 309,35 Seats available,"3.4
13",Ernakulam to Kozhikode,https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,KSRTC-KERALA
KSRTC (Kerala) - 2899,Low Floor AC Seater 2+2,04:00,10:15,06h 15m,INR 383,30 Seats available,"5.0
1",Ernakulam to Kozhikode,https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,KSRTC-KERALA
KSRTC (Kerala) - 2386,Low Floor AC Seater 2+2,04:28,10:09,05h 41m,INR 383,30 Seats available,"3.9
3",Ernakulam to Kozhikode,https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,KSRTC-KERALA
KSRTC (Kerala) - 2901,Low Floor AC Seater 2+2,05:00,11:15,06h 15m,INR 383,31 Seats available,"4.4
4",Ernakulam to Kozhikode,https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,KSRTC-KERALA
KSRTC (Kerala) - 2717,Super Fast Non AC Seater (2+3),05:19,11:05,05h 46m,INR 209,43 Seats available,"1.7
4",Ernakulam to Kozhikode,https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,KSRTC-KERALA
KSRTC (Kerala) - 2809,Super Fast Non AC Seater (2+3),05:55,11:40,05h 45m,INR 269,49 Seats available,"5.0
2",Ernakulam to Kozhikode,https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,KSRTC-KERALA
KSRTC (Kerala) - 3322,Low Floor AC Seater 2+2,06:02,11:08,05h 06m,INR 383,30 Seats available,2.8,Ernakulam to Kozhikode,https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,KSRTC-KERALA
KSRTC (Kerala) - 1869,Low Floor AC Seater 2+2,06:34,12:00,05h 26m,INR 383,31 Seats available,"3.4
12",Ernakulam to Kozhikode,https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,KSRTC-KERALA
KSRTC (Kerala) - 247,Super Fast Non AC Seater (2+3),06:34,12:45,06h 11m,INR 230,49 Seats available,"2.4
6",Ernakulam to Kozhikode,https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,KSRTC-KERALA
KSRTC (Kerala) - 691,Super Fast Non AC Seater (2+3),07:24,13:25,06h 01m,INR 269,49 Seats available,"1.0
1",Ernakulam to Kozhikode,https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,KSRTC-KERALA
KSRTC (Kerala) - 2817,Super Fast Non AC Seater (2+3),07:40,13:10,05h 30m,INR 269,50 Seats available,"1.0
1",Ernakulam to Kozhikode,https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,KSRTC-KERALA
KSRTC (Kerala) - 834,Super Fast Non AC Seater (2+3),07:54,12:45,04h 51m,INR 220,49 Seats available,"3.6
13",Ernakulam to Kozhikode,https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,KSRTC-KERALA
KSRTC (Kerala) - 1874,Low Floor AC Seater 2+2,08:54,14:25,05h 31m,INR 383,29 Seats available,"2.6
14",Ernakulam to Kozhikode,https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,KSRTC-KERALA
KSRTC (Kerala) - 563,Super Express Non AC Seater Air Bus (2+2),09:40,14:40,05h 00m,INR 309,38 Seats available,"1.2
4",Ernakulam to Kozhikode,https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,KSRTC-KERALA
BLM Transports,A/C Sleeper (2+1),00:55,05:00,04h 05m,855,21 Seats available,"3.7
10",Ernakulam to Kozhikode,https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,KSRTC-KERALA
Shajees Motors,A/C Semi Sleeper (2+2),19:30,00:40,05h 10m,INR 600,22 Seats available,"3.3
45",Ernakulam to Kozhikode,https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,KSRTC-KERALA
Ubc travels,A/C Semi Sleeper (2+2),20:40,01:00,04h 20m,INR 700,41 Seats available,"3.0
11",Ernakulam to Kozhikode,https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,KSRTC-KERALA
Ubc travels,A/C Seater/Sleeper (2+1),20:45,03:00,06h 15m,INR 900,41 Seats available,"3.6
6",Ernakulam to Kozhikode,https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,KSRTC-KERALA
Kalpaka Travels 1,A/C Sleeper (2+1),20:55,02:30,05h 35m,INR 800,21 Seats available,"4.4
26",Ernakulam to Kozhikode,https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,KSRTC-KERALA
KSRTC (Kerala) - 103,Swift Deluxe Non AC Air Bus (2+2),09:00,18:00,09h 00m,INR 750,31 Seats available,"4.0
35",Bangalore to Kannur,https://www.redbus.in/bus-tickets/bangalore-to-kannur,KSRTC-KERALA
KSRTC (Kerala) - 136,Swift Deluxe Non AC Air Bus (2+2),20:30,04:10,07h 40m,INR 740,34 Seats available,"3.3
28",Bangalore to Kannur,https://www.redbus.in/bus-tickets/bangalore-to-kannur,KSRTC-KERALA
KSRTC (Kerala) - 101,Swift Deluxe Non AC Air Bus (2+2),21:15,05:10,07h 55m,INR 709,31 Seats available,"4.1
95",Bangalore to Kannur,https://www.redbus.in/bus-tickets/bangalore-to-kannur,KSRTC-KERALA
KSRTC (Kerala) - 98,Swift Deluxe Non AC Air Bus (2+2),21:55,05:50,07h 55m,INR 750,24 Seats available,"4.2
53",Bangalore to Kannur,https://www.redbus.in/bus-tickets/bangalore-to-kannur,KSRTC-KERALA
KSRTC (Kerala) - 1767,Super Express Non AC Seater Air Bus (2+2),23:10,07:05,07h 55m,INR 740,34 Seats available,"3.7
57",Bangalore to Kannur,https://www.redbus.in/bus-tickets/bangalore-to-kannur,KSRTC-KERALA
NS Transports,A/C Sleeper (2+1),22:15,05:45,07h 30m,INR 1100,19 Seats available,"4.5
265",Bangalore to Kannur,https://www.redbus.in/bus-tickets/bangalore-to-kannur,KSRTC-KERALA
NS Transports,NON A/C Sleeper (2+1),22:45,05:20,06h 35m,INR 899,13 Seats available,"4.3
224",Bangalore to Kannur,https://www.redbus.in/bus-tickets/bangalore-to-kannur,KSRTC-KERALA
GOLDEN TRAVEL AGENCIES,Volvo A/C Semi Sleeper (2+2),22:45,04:45,06h 00m,INR 949,20 Seats available,"4.3
206",Bangalore to Kannur,https://www.redbus.in/bus-tickets/bangalore-to-kannur,KSRTC-KERALA
AdGOLDEN TRAVEL AGENCIES,A/C Sleeper (2+1),21:30,05:15,07h 45m,INR 949,14 Seats available,"4.5
17",Bangalore to Kannur,https://www.redbus.in/bus-tickets/bangalore-to-kannur,KSRTC-KERALA
MMK Travels,VE A/C Seater / Sleeper (2+1),22:15,05:30,07h 15m,INR 800,22 Seats available,"4.2
335",Bangalore to Kannur,https://www.redbus.in/bus-tickets/bangalore-to-kannur,KSRTC-KERALA
Ashoka Travel and Logistics,A/C Sleeper (2+1),21:45,05:30,07h 45m,900,4 Seats available,"4.1
189",Bangalore to Kannur,https://www.redbus.in/bus-tickets/bangalore-to-kannur,KSRTC-KERALA
NS Transports,Non A/C Seater / Sleeper (2+1),22:00,06:00,08h 00m,740,19 Seats available,"4.0
246",Bangalore to Kannur,https://www.redbus.in/bus-tickets/bangalore-to-kannur,KSRTC-KERALA
AdSAAM BUS,A/C Seater / Sleeper (2+1),21:45,04:45,07h 00m,INR 800,28 Seats available,"3.8
122",Bangalore to Kannur,https://www.redbus.in/bus-tickets/bangalore-to-kannur,KSRTC-KERALA
GOLDEN TRAVEL AGENCIES,A/C Sleeper (2+1),22:00,05:25,07h 25m,INR 999,14 Seats available,"4.1
129",Bangalore to Kannur,https://www.redbus.in/bus-tickets/bangalore-to-kannur,KSRTC-KERALA
P K Travels,NON A/C Semi Sleeper (2+2),21:45,05:00,07h 15m,719,22 Seats available,"4.0
73",Bangalore to Kannur,https://www.redbus.in/bus-tickets/bangalore-to-kannur,KSRTC-KERALA
KSRTC (Kerala) - 96,Swift Deluxe Non AC Air Bus (2+2),00:35,05:15,04h 40m,INR 356,12 Seats available,"3.6
3",Kozhikode to Mysore,https://www.redbus.in/bus-tickets/kozhikode-to-mysore,KSRTC-KERALA
KSRTC (Kerala) - 170,Swift Deluxe Non AC Air Bus (2+2),01:25,06:15,04h 50m,INR 356,36 Seats available,"2.8
6",Kozhikode to Mysore,https://www.redbus.in/bus-tickets/kozhikode-to-mysore,KSRTC-KERALA
KSRTC (Kerala) - 561,Super Express Non AC Seater Air Bus (2+2),01:55,07:40,05h 45m,INR 306,33 Seats available,"4.6
15",Kozhikode to Mysore,https://www.redbus.in/bus-tickets/kozhikode-to-mysore,KSRTC-KERALA
KSRTC (Kerala) - 811,Super Fast Non AC Seater (2+3),02:20,08:25,06h 05m,INR 285,48 Seats available,"5.0
12",Kozhikode to Mysore,https://www.redbus.in/bus-tickets/kozhikode-to-mysore,KSRTC-KERALA
KSRTC (Kerala) - 368,AC MULTI AXLE,03:05,08:15,05h 10m,INR 494,27 Seats available,"2.9
5",Kozhikode to Mysore,https://www.redbus.in/bus-tickets/kozhikode-to-mysore,KSRTC-KERALA
KSRTC (Kerala) - 1126,Super Fast Non AC Seater (2+3),03:16,09:31,06h 15m,INR 273,43 Seats available,"4.1
25",Kozhikode to Mysore,https://www.redbus.in/bus-tickets/kozhikode-to-mysore,KSRTC-KERALA
KSRTC (Kerala) - 1127,Super Fast Non AC Seater (2+3),05:01,11:16,06h 15m,INR 273,42 Seats available,"3.6
19",Kozhikode to Mysore,https://www.redbus.in/bus-tickets/kozhikode-to-mysore,KSRTC-KERALA
KSRTC (Kerala) - 788,Super Fast Non AC Seater (2+3),07:00,13:00,06h 00m,INR 285,36 Seats available,"3.5
5",Kozhikode to Mysore,https://www.redbus.in/bus-tickets/kozhikode-to-mysore,KSRTC-KERALA
KSRTC (Kerala) - 2132,Swift Deluxe Non AC Air Bus (2+2),07:30,13:30,06h 00m,INR 356,35 Seats available,"4.5
11",Kozhikode to Mysore,https://www.redbus.in/bus-tickets/kozhikode-to-mysore,KSRTC-KERALA
KSRTC (Kerala) - 580,Super Express Non AC Seater Air Bus (2+2),08:05,14:25,06h 20m,INR 306,34 Seats available,"3.6
4",Kozhikode to Mysore,https://www.redbus.in/bus-tickets/kozhikode-to-mysore,KSRTC-KERALA
KSRTC (Kerala) - 53,SWIFT-GARUDA A/C SEATER BUS,08:30,14:45,06h 15m,INR 391,21 Seats available,"2.8
16",Kozhikode to Mysore,https://www.redbus.in/bus-tickets/kozhikode-to-mysore,KSRTC-KERALA
KSRTC (Kerala) - 791,Super Fast Non AC Seater (2+3),08:45,14:15,05h 30m,INR 285,47 Seats available,"5.0
7",Kozhikode to Mysore,https://www.redbus.in/bus-tickets/kozhikode-to-mysore,KSRTC-KERALA
KSRTC (Kerala) - 796,Super Fast Non AC Seater (2+3),09:10,14:55,05h 45m,INR 285,48 Seats available,"4.4
15",Kozhikode to Mysore,https://www.redbus.in/bus-tickets/kozhikode-to-mysore,KSRTC-KERALA
KSRTC (Kerala) - 579,Super Express Non AC Seater Air Bus (2+2),10:00,16:00,06h 00m,INR 306,31 Seats available,"3.6
9",Kozhikode to Mysore,https://www.redbus.in/bus-tickets/kozhikode-to-mysore,KSRTC-KERALA
KSRTC (Kerala) - 709,Super Fast Non AC Seater (2+3),10:30,16:30,06h 00m,INR 285,49 Seats available,"4.1
10",Kozhikode to Mysore,https://www.redbus.in/bus-tickets/kozhikode-to-mysore,KSRTC-KERALA
KSRTC (Kerala) - 932,Super Fast Non AC Seater (2+3),11:15,17:00,05h 45m,INR 273,42 Seats available,"3.4
6",Kozhikode to Mysore,https://www.redbus.in/bus-tickets/kozhikode-to-mysore,KSRTC-KERALA
KSRTC (Kerala) - 55,SWIFT-GARUDA A/C SEATER BUS,12:00,18:00,06h 00m,INR 391,27 Seats available,"4.2
16",Kozhikode to Mysore,https://www.redbus.in/bus-tickets/kozhikode-to-mysore,KSRTC-KERALA
KSRTC (Kerala) - 1076,Super Fast Non AC Seater (2+3),13:00,19:15,06h 15m,INR 285,50 Seats available,"4.3
14",Kozhikode to Mysore,https://www.redbus.in/bus-tickets/kozhikode-to-mysore,KSRTC-KERALA
KSRTC (Kerala) - 805,Super Fast Non AC Seater (2+3),13:30,19:45,06h 15m,INR 285,43 Seats available,"4.8
14",Kozhikode to Mysore,https://www.redbus.in/bus-tickets/kozhikode-to-mysore,KSRTC-KERALA
KSRTC (Kerala) - 897,Super Fast Non AC Seater (2+3),15:01,21:30,06h 29m,INR 273,43 Seats available,"3.6
8",Kozhikode to Mysore,https://www.redbus.in/bus-tickets/kozhikode-to-mysore,KSRTC-KERALA
Kyros Connect,Bharat Benz A/C Semi Sleeper (2+2),12:15,18:35,06h 20m,INR 599,38 Seats available,"4.3
25",Kozhikode to Mysore,https://www.redbus.in/bus-tickets/kozhikode-to-mysore,KSRTC-KERALA
A1 Travels,A/C Seater / Sleeper (2+1),20:00,04:00,08h 00m,INR 800,31 Seats available,4.0,Kozhikode to Mysore,https://www.redbus.in/bus-tickets/kozhikode-to-mysore,KSRTC-KERALA
National travels and logistics,NON A/C Sleeper (2+1),20:45,04:00,07h 15m,649,24 Seats available,"3.8
6",Kozhikode to Mysore,https://www.redbus.in/bus-tickets/kozhikode-to-mysore,KSRTC-KERALA
Suraj Holidays,NON AC Seater / Sleeper 2+1,21:00,03:00,06h 00m,INR 620,27 Seats available,"3.4
4",Kozhikode to Mysore,https://www.redbus.in/bus-tickets/kozhikode-to-mysore,KSRTC-KERALA
Sam Tourist,NON AC Seater / Sleeper 2+1,21:00,04:00,07h 00m,INR 599,39 Seats available,3.4,Kozhikode to Mysore,https://www.redbus.in/bus-tickets/kozhikode-to-mysore,KSRTC-KERALA
KSRTC (Kerala) - 2368,Low Floor AC Seater 2+2,00:30,11:05,10h 35m,INR 742,22 Seats available,2.8,Kozhikode to Thiruvananthapuram,https://www.redbus.in/bus-tickets/kozhikode-to-thiruvananthapuram,KSRTC-KERALA
KSRTC (Kerala) - 3325,Low Floor AC Seater 2+2,01:30,11:35,10h 05m,INR 723,29 Seats available, ,Kozhikode to Thiruvananthapuram,https://www.redbus.in/bus-tickets/kozhikode-to-thiruvananthapuram,KSRTC-KERALA
KSRTC (Kerala) - 2389,Low Floor AC Seater 2+2,01:30,11:35,10h 05m,INR 723,29 Seats available,"1.0
1",Kozhikode to Thiruvananthapuram,https://www.redbus.in/bus-tickets/kozhikode-to-thiruvananthapuram,KSRTC-KERALA
KSRTC (Kerala) - 1850,Low Floor AC Seater 2+2,02:30,12:50,10h 20m,INR 742,16 Seats available,2.8,Kozhikode to Thiruvananthapuram,https://www.redbus.in/bus-tickets/kozhikode-to-thiruvananthapuram,KSRTC-KERALA
KSRTC (Kerala) - 1856,Low Floor AC Seater 2+2,03:30,13:45,10h 15m,INR 723,24 Seats available,"5.0
1",Kozhikode to Thiruvananthapuram,https://www.redbus.in/bus-tickets/kozhikode-to-thiruvananthapuram,KSRTC-KERALA
KSRTC (Kerala) - 2370,Low Floor AC Seater 2+2,04:30,15:10,10h 40m,INR 742,18 Seats available,2.8,Kozhikode to Thiruvananthapuram,https://www.redbus.in/bus-tickets/kozhikode-to-thiruvananthapuram,KSRTC-KERALA
KSRTC (Kerala) - 2392,Low Floor AC Seater 2+2,05:30,16:10,10h 40m,INR 723,26 Seats available,"3.0
1",Kozhikode to Thiruvananthapuram,https://www.redbus.in/bus-tickets/kozhikode-to-thiruvananthapuram,KSRTC-KERALA
