bus_name,bus_type,departure_at,arrival_at,duration,price,seats,rating,route_name,route_link,state_name
Vikram Travels,A/C Seater / Sleeper (2+1),21:55,05:30,07h 35m,609.0,37 Seats available,4.4,Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,TSRTC-Telangana
Sri Krishna Travels,Non A/C Seater / Sleeper (2+1),22:00,05:30,07h 30m,550.0,30 Seats available,3.5,Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,TSRTC-Telangana
Orange Tours And Travels,NON A/C Seater/ Sleeper (2+1),22:30,06:55,08h 25m,690.0,40 Seats available,3.4,Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,TSRTC-Telangana
V Kaveri Travels,Non A/C Seater / Sleeper (2+1),21:30,06:00,08h 30m,600.0,32 Seats available,3.5,Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,TSRTC-Telangana
VV Vinayak Travels,A/C Sleeper (2+1),22:15,06:00,07h 45m,900.0,28 Seats available,3.4,Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,TSRTC-Telangana
KKaveri Travels,Volvo Multi-Axle A/C Sleeper (2+1),21:00,04:30,07h 30m,1400.0,29 Seats available,3.6,Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,TSRTC-Telangana
Kamakshi Tours And Travels,Non A/C Seater / Sleeper (2+1),21:15,07:00,09h 45m,600.0,25 Seats available,3.4,Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,TSRTC-Telangana
KMBT Travels,NON A/C Hi-Tech Push Back (2+2),21:10,05:30,08h 20m,570.0,31 Seats available,3.4,Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,TSRTC-Telangana
V Kaveri Travels,Non A/C Seater / Sleeper (2+1),21:00,05:15,08h 15m,640.0,30 Seats available,3.7,Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,TSRTC-Telangana
Sri Krishna Travels,Volvo Multi-Axle A/C Sleeper (2+1),21:30,05:20,07h 50m,1100.0,24 Seats available,3.3,Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,TSRTC-Telangana
Kaveri Travels,Non A/C Seater / Sleeper (2+1),21:30,06:30,09h 00m,450.0,36 Seats available,3.1,Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,TSRTC-Telangana
Sri Krishna Travels,NON A/C Semi Sleeper / Sleeper (2+1),20:00,05:00,09h 00m,550.0,34 Seats available,3.5,Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,TSRTC-Telangana
Sri Lakshmi Narasimha Travels (SLNT),Non A/C Seater / Sleeper (2+1),22:00,05:00,07h 00m,490.0,33 Seats available,3.5,Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,TSRTC-Telangana
Kadamba Transport Corporation Limited (KTCL) - 89821,A/C Sleeper (2+1),19:15,05:50,10h 35m,1100.0,8 Seats available,3.8,Pune to Goa,https://www.redbus.in/bus-tickets/pune-to-goa,KTCL-Goa
Atmaram Gobus,VE A/C Sleeper (2+1),21:00,07:30,10h 30m,1299.0,8 Seats available,4.7,Pune to Goa,https://www.redbus.in/bus-tickets/pune-to-goa,KTCL-Goa
Atmaram Gobus,VE A/C Sleeper (2+1),22:30,08:45,10h 15m,1300.0,9 Seats available,4.7,Pune to Goa,https://www.redbus.in/bus-tickets/pune-to-goa,KTCL-Goa
Ashray Travels,Bharat Benz A/C Sleeper (2+1),21:05,08:30,11h 25m,1400.0,14 Seats available,4.4,Pune to Goa,https://www.redbus.in/bus-tickets/pune-to-goa,KTCL-Goa
IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),21:15,07:55,10h 40m,999.0,27 Seats available,4.4,Pune to Goa,https://www.redbus.in/bus-tickets/pune-to-goa,KTCL-Goa
Zingbus Plus,Bharat Benz A/C Sleeper (2+1),22:30,09:10,10h 40m,1386.0,24 Seats available,4.3,Pune to Goa,https://www.redbus.in/bus-tickets/pune-to-goa,KTCL-Goa
IntrCity SmartBus,AC Sleeper (2+1),23:35,10:15,10h 40m,1950.0,22 Seats available,4.4,Pune to Goa,https://www.redbus.in/bus-tickets/pune-to-goa,KTCL-Goa
Zingbus Plus,VE A/C Sleeper (2+1),01:35,11:55,10h 20m,811.0,10 Seats available,4.5,Pune to Goa,https://www.redbus.in/bus-tickets/pune-to-goa,KTCL-Goa
Zingbus Plus,VE A/C Sleeper (2+1),23:45,10:55,11h 10m,1386.0,26 Seats available,4.3,Pune to Goa,https://www.redbus.in/bus-tickets/pune-to-goa,KTCL-Goa
Ashray Amrutyog,A/C Sleeper (2+1),22:05,09:30,11h 25m,1400.0,13 Seats available,4.3,Pune to Goa,https://www.redbus.in/bus-tickets/pune-to-goa,KTCL-Goa
Ashray Travels,Non A/C Seater / Sleeper (2+1),21:20,08:45,11h 25m,899.0,16 Seats available,4.3,Pune to Goa,https://www.redbus.in/bus-tickets/pune-to-goa,KTCL-Goa
IntrCity SmartBus,Bharat Benz A/C Sleeper (2+1),20:30,06:55,10h 25m,1499.0,27 Seats available,4.3,Pune to Goa,https://www.redbus.in/bus-tickets/pune-to-goa,KTCL-Goa
IntrCity SmartBus,Bharat Benz A/C Sleeper (2+1),22:30,09:20,10h 50m,1499.0,23 Seats available,4.3,Pune to Goa,https://www.redbus.in/bus-tickets/pune-to-goa,KTCL-Goa
Gogte Travels,A/C Sleeper (2+1),20:15,07:00,10h 45m,1309.0,15 Seats available,4.4,Pune to Goa,https://www.redbus.in/bus-tickets/pune-to-goa,KTCL-Goa
Ashray Grand,Volvo Multi-Axle A/C Sleeper (2+1),23:00,10:00,11h 00m,1300.0,30 Seats available,4.1,Pune to Goa,https://www.redbus.in/bus-tickets/pune-to-goa,KTCL-Goa
Kadamba Transport Corporation Limited (KTCL) - 89820,A/C Sleeper (2+1),19:00,07:00,12h 00m,900.0,18 Seats available,3.1,Goa to Pune,https://www.redbus.in/bus-tickets/goa-to-pune,KTCL-Goa
Atmaram Gobus,VE A/C Sleeper (2+1),21:32,07:02,09h 30m,900.0,26 Seats available,4.8,Goa to Pune,https://www.redbus.in/bus-tickets/goa-to-pune,KTCL-Goa
Atmaram Gobus,VE A/C Sleeper (2+1),22:30,07:45,09h 15m,900.0,18 Seats available,4.8,Goa to Pune,https://www.redbus.in/bus-tickets/goa-to-pune,KTCL-Goa
AdIntrCity SmartBus,AC Sleeper (2+1),18:30,05:25,10h 55m,900.0,29 Seats available,4.4,Goa to Pune,https://www.redbus.in/bus-tickets/goa-to-pune,KTCL-Goa
IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),20:30,06:45,10h 15m,600.0,32 Seats available,4.5,Goa to Pune,https://www.redbus.in/bus-tickets/goa-to-pune,KTCL-Goa
Ashray Travels,Bharat Benz A/C Sleeper (2+1),22:30,10:00,11h 30m,900.0,32 Seats available,4.4,Goa to Pune,https://www.redbus.in/bus-tickets/goa-to-pune,KTCL-Goa
Ashray Travels,Non A/C Seater / Sleeper (2+1),20:00,06:30,10h 30m,500.0,40 Seats available,4.4,Goa to Pune,https://www.redbus.in/bus-tickets/goa-to-pune,KTCL-Goa
Zingbus Plus,VE A/C Sleeper (2+1),20:50,07:10,10h 20m,900.0,20 Seats available,4.6,Goa to Pune,https://www.redbus.in/bus-tickets/goa-to-pune,KTCL-Goa
IntrCity SmartBus,AC Sleeper (2+1),21:00,07:05,10h 05m,900.0,29 Seats available,4.5,Goa to Pune,https://www.redbus.in/bus-tickets/goa-to-pune,KTCL-Goa
IntrCity SmartBus,Bharat Benz A/C Sleeper (2+1),21:30,07:45,10h 15m,900.0,25 Seats available,4.4,Goa to Pune,https://www.redbus.in/bus-tickets/goa-to-pune,KTCL-Goa
Zingbus Plus,Bharat Benz A/C Sleeper (2+1),18:10,04:45,10h 35m,900.0,21 Seats available,4.0,Goa to Pune,https://www.redbus.in/bus-tickets/goa-to-pune,KTCL-Goa
IntrCity SmartBus,Bharat Benz A/C Sleeper (2+1),20:00,06:15,10h 15m,900.0,30 Seats available,4.4,Goa to Pune,https://www.redbus.in/bus-tickets/goa-to-pune,KTCL-Goa
IntrCity SmartBus,AC Sleeper (2+1),19:30,05:40,10h 10m,900.0,22 Seats available,4.4,Goa to Pune,https://www.redbus.in/bus-tickets/goa-to-pune,KTCL-Goa
Rajdhani Travels Corporation,VE A/C Sleeper (2+1),18:00,06:10,12h 10m,1000.0,28 Seats available,4.5,Goa to Pune,https://www.redbus.in/bus-tickets/goa-to-pune,KTCL-Goa
IntrCity SmartBus,AC Sleeper (2+1),19:00,05:30,10h 30m,900.0,35 Seats available,4.3,Goa to Pune,https://www.redbus.in/bus-tickets/goa-to-pune,KTCL-Goa
Kadamba Transport Corporation Limited (KTCL) - 97386,Volvo AC Seater Pushback 2+2,17:05,06:00,12h 55m,800.0,20 Seats available,3.7,Mumbai to Goa,https://www.redbus.in/bus-tickets/mumbai-to-goa,KTCL-Goa
Zingbus Plus,VE A/C Sleeper (2+1),20:00,11:55,15h 55m,1180.0,22 Seats available,4.6,Mumbai to Goa,https://www.redbus.in/bus-tickets/mumbai-to-goa,KTCL-Goa
IntrCity SmartBus,AC Sleeper (2+1),17:00,08:45,15h 45m,1663.0,27 Seats available,4.5,Mumbai to Goa,https://www.redbus.in/bus-tickets/mumbai-to-goa,KTCL-Goa
AdJolly Tours and Travels,VE A/C Sleeper (2+1),18:35,07:05,12h 30m,1350.0,17 Seats available,4.2,Mumbai to Goa,https://www.redbus.in/bus-tickets/mumbai-to-goa,KTCL-Goa
IntrCity SmartBus,AC Sleeper (2+1),19:40,10:15,14h 35m,2167.0,22 Seats available,4.5,Mumbai to Goa,https://www.redbus.in/bus-tickets/mumbai-to-goa,KTCL-Goa
Zingbus Plus,Bharat Benz A/C Sleeper (2+1),17:00,09:10,16h 10m,1286.0,23 Seats available,4.3,Mumbai to Goa,https://www.redbus.in/bus-tickets/mumbai-to-goa,KTCL-Goa
IntrCity SmartBus,AC Sleeper (2+1),16:00,08:20,16h 20m,1679.0,28 Seats available,4.3,Mumbai to Goa,https://www.redbus.in/bus-tickets/mumbai-to-goa,KTCL-Goa
AdKonkan Travels National,A/C Sleeper (2+1),18:00,10:55,16h 55m,1000.0,22 Seats available,3.9,Mumbai to Goa,https://www.redbus.in/bus-tickets/mumbai-to-goa,KTCL-Goa
Zingbus Plus,VE A/C Sleeper (2+1),18:00,10:55,16h 55m,1286.0,26 Seats available,4.3,Mumbai to Goa,https://www.redbus.in/bus-tickets/mumbai-to-goa,KTCL-Goa
Dolphin Travel House (37),Bharat Benz A/C Sleeper (2+1),13:00,06:00,17h 00m,1210.0,33 Seats available,4.2,Mumbai to Goa,https://www.redbus.in/bus-tickets/mumbai-to-goa,KTCL-Goa
Rajdhani Travels Corporation,VE A/C Sleeper (2+1),19:55,09:35,13h 40m,1500.0,17 Seats available,4.1,Mumbai to Goa,https://www.redbus.in/bus-tickets/mumbai-to-goa,KTCL-Goa
Dolphin Travel House (38),Bharat Benz A/C Sleeper (2+1),14:30,07:30,17h 00m,1210.0,35 Seats available,4.0,Mumbai to Goa,https://www.redbus.in/bus-tickets/mumbai-to-goa,KTCL-Goa
Mascot Travels(M.Dev),A/C Sleeper (2+1),19:00,12:00,17h 00m,1300.0,20 Seats available,4.0,Mumbai to Goa,https://www.redbus.in/bus-tickets/mumbai-to-goa,KTCL-Goa
Global Travel Agency (GTA),A/C Sleeper (2+1),17:50,11:35,17h 45m,1299.0,32 Seats available,4.0,Mumbai to Goa,https://www.redbus.in/bus-tickets/mumbai-to-goa,KTCL-Goa
Konkan Travels National,NON A/C Sleeper (2+1),19:25,09:45,14h 20m,899.0,20 Seats available,4.0,Mumbai to Goa,https://www.redbus.in/bus-tickets/mumbai-to-goa,KTCL-Goa
Intercity travels,Bharat Benz A/C Sleeper (2+1),21:00,10:15,13h 15m,2599.0,10 Seats available,4.4,Bangalore to Goa,https://www.redbus.in/bus-tickets/bangalore-to-goa,KTCL-Goa
Sunrise Tours and Travels,A/C Sleeper (2+1),21:20,10:15,12h 55m,3699.0,1 Seat available,4.4,Bangalore to Goa,https://www.redbus.in/bus-tickets/bangalore-to-goa,KTCL-Goa
Streamline tours and travels,A/C Sleeper (2+1),22:20,11:15,12h 55m,2180.0,22 Seats available,4.1,Bangalore to Goa,https://www.redbus.in/bus-tickets/bangalore-to-goa,KTCL-Goa
IntrCity SmartBus,AC Sleeper (2+1),21:30,11:20,13h 50m,3448.0,21 Seats available,4.3,Bangalore to Goa,https://www.redbus.in/bus-tickets/bangalore-to-goa,KTCL-Goa
Streamline tours and travels,A/C Sleeper (2+1),21:00,10:00,13h 00m,2450.0,19 Seats available,4.0,Bangalore to Goa,https://www.redbus.in/bus-tickets/bangalore-to-goa,KTCL-Goa
Sunrise Tours and Travels,A/C Sleeper (2+1),20:15,08:45,12h 30m,3299.0,1 Seat available,4.2,Bangalore to Goa,https://www.redbus.in/bus-tickets/bangalore-to-goa,KTCL-Goa
IntrCity SmartBus,AC Sleeper (2+1),20:30,10:40,14h 10m,2678.0,30 Seats available,4.0,Bangalore to Goa,https://www.redbus.in/bus-tickets/bangalore-to-goa,KTCL-Goa
Shanta Travels,NON A/C Sleeper (2+1),19:30,08:20,12h 50m,1810.0,18 Seats available,4.0,Bangalore to Goa,https://www.redbus.in/bus-tickets/bangalore-to-goa,KTCL-Goa
Sea Bird Tourist,NON A/C Sleeper (2+1),18:00,07:00,13h 00m,1300.0,26 Seats available,3.2,Bangalore to Goa,https://www.redbus.in/bus-tickets/bangalore-to-goa,KTCL-Goa
VKV Travels,A/C Sleeper (2+1),22:55,10:00,11h 05m,2740.0,29 Seats available,3.8,Bangalore to Goa,https://www.redbus.in/bus-tickets/bangalore-to-goa,KTCL-Goa
Sugama Tourist,NON A/C Sleeper (2+1),20:30,07:45,11h 15m,1550.0,2 Seats available,3.2,Bangalore to Goa,https://www.redbus.in/bus-tickets/bangalore-to-goa,KTCL-Goa
Jolly Tours and Travels,A/C Sleeper (2+1),21:00,09:30,12h 30m,1530.0,11 Seats available,3.9,Bangalore to Goa,https://www.redbus.in/bus-tickets/bangalore-to-goa,KTCL-Goa
Sea Bird Tourist,NON A/C Sleeper (2+1),20:30,10:00,13h 30m,1400.0,19 Seats available,2.9,Bangalore to Goa,https://www.redbus.in/bus-tickets/bangalore-to-goa,KTCL-Goa
Sugama Tourist,NON A/C Sleeper (2+1),20:30,08:45,12h 15m,1550.0,2 Seats available,3.5,Bangalore to Goa,https://www.redbus.in/bus-tickets/bangalore-to-goa,KTCL-Goa
Sea Bird Tourist,Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2),23:30,12:30,13h 00m,1200.0,42 Seats available,2.8,Bangalore to Goa,https://www.redbus.in/bus-tickets/bangalore-to-goa,KTCL-Goa
Kadamba Transport Corporation Limited (KTCL) - 5633,Volvo AC Seater 2+2,18:30,08:30,14h 00m,800.0,31 Seats available,3.6,Goa to Bangalore,https://www.redbus.in/bus-tickets/goa-to-bangalore,KTCL-Goa
Intercity travels,Bharat Benz A/C Sleeper (2+1),18:00,07:15,13h 15m,1099.0,20 Seats available,4.4,Goa to Bangalore,https://www.redbus.in/bus-tickets/goa-to-bangalore,KTCL-Goa
Sunrise Tours and Travels,A/C Sleeper (2+1),18:30,07:10,12h 40m,999.0,15 Seats available,4.4,Goa to Bangalore,https://www.redbus.in/bus-tickets/goa-to-bangalore,KTCL-Goa
IntrCity SmartBus,AC Sleeper (2+1),19:00,08:50,13h 50m,895.0,31 Seats available,4.3,Goa to Bangalore,https://www.redbus.in/bus-tickets/goa-to-bangalore,KTCL-Goa
IntrCity SmartBus,AC Sleeper (2+1),17:00,06:40,13h 40m,809.0,31 Seats available,4.2,Goa to Bangalore,https://www.redbus.in/bus-tickets/goa-to-bangalore,KTCL-Goa
Jolly Tours and Travels,A/C Sleeper (2+1),18:00,07:55,13h 55m,900.0,30 Seats available,3.6,Goa to Bangalore,https://www.redbus.in/bus-tickets/goa-to-bangalore,KTCL-Goa
Streamline tours and travels,A/C Sleeper (2+1),18:00,06:30,12h 30m,1000.0,27 Seats available,4.1,Goa to Bangalore,https://www.redbus.in/bus-tickets/goa-to-bangalore,KTCL-Goa
VKV Travels,A/C Sleeper (2+1),13:30,02:15,12h 45m,1840.0,25 Seats available,4.4,Goa to Bangalore,https://www.redbus.in/bus-tickets/goa-to-bangalore,KTCL-Goa
Streamline tours and travels,A/C Sleeper (2+1),19:00,07:30,12h 30m,1000.0,30 Seats available,3.9,Goa to Bangalore,https://www.redbus.in/bus-tickets/goa-to-bangalore,KTCL-Goa
Shanta Travels,NON A/C Sleeper (2+1),18:15,07:30,13h 15m,910.0,20 Seats available,4.1,Goa to Bangalore,https://www.redbus.in/bus-tickets/goa-to-bangalore,KTCL-Goa
Sea Bird Tourist,NON A/C Sleeper (2+1),17:30,07:30,14h 00m,800.0,35 Seats available,3.6,Goa to Bangalore,https://www.redbus.in/bus-tickets/goa-to-bangalore,KTCL-Goa
Limousine Tours & Travels,A/C Sleeper (2+1),17:05,06:30,13h 25m,1100.0,26 Seats available,0.0,Goa to Bangalore,https://www.redbus.in/bus-tickets/goa-to-bangalore,KTCL-Goa
Sunrise Tours and Travels,A/C Sleeper (2+1),18:00,06:35,12h 35m,999.0,24 Seats available,4.0,Goa to Bangalore,https://www.redbus.in/bus-tickets/goa-to-bangalore,KTCL-Goa
Sea Bird Tourist,A/C Sleeper (2+1),20:30,09:30,13h 00m,1000.0,32 Seats available,3.0,Goa to Bangalore,https://www.redbus.in/bus-tickets/goa-to-bangalore,KTCL-Goa
Sugama Tourist,NON A/C Sleeper (2+1),19:45,07:45,12h 00m,1000.0,31 Seats available,3.2,Goa to Bangalore,https://www.redbus.in/bus-tickets/goa-to-bangalore,KTCL-Goa
Kadamba Transport Corporation Limited (KTCL) - 116186,Volvo AC Seater 2+2,18:30,08:00,13h 30m,800.0,23 Seats available,4.1,Goa to Mumbai,https://www.redbus.in/bus-tickets/goa-to-mumbai,KTCL-Goa
Zingbus Plus,VE A/C Sleeper (2+1),20:25,11:55,15h 30m,1000.0,20 Seats available,4.6,Goa to Mumbai,https://www.redbus.in/bus-tickets/goa-to-mumbai,KTCL-Goa
IntrCity SmartBus,AC Sleeper (2+1),19:30,09:40,14h 10m,1000.0,22 Seats available,4.5,Goa to Mumbai,https://www.redbus.in/bus-tickets/goa-to-mumbai,KTCL-Goa
AdJolly Tours and Travels,VE A/C Sleeper (2+1),18:25,06:30,12h 05m,1350.0,33 Seats available,4.1,Goa to Mumbai,https://www.redbus.in/bus-tickets/goa-to-mumbai,KTCL-Goa
Zingbus Plus,VE A/C Sleeper (2+1),19:40,10:15,14h 35m,1000.0,26 Seats available,4.4,Goa to Mumbai,https://www.redbus.in/bus-tickets/goa-to-mumbai,KTCL-Goa
IntrCity SmartBus,AC Sleeper (2+1),18:30,09:00,14h 30m,1000.0,29 Seats available,4.3,Goa to Mumbai,https://www.redbus.in/bus-tickets/goa-to-mumbai,KTCL-Goa
Zingbus Plus,Bharat Benz A/C Sleeper (2+1),18:10,08:45,14h 35m,1000.0,21 Seats available,4.2,Goa to Mumbai,https://www.redbus.in/bus-tickets/goa-to-mumbai,KTCL-Goa
Rajdhani Travels Corporation,VE A/C Sleeper (2+1),19:30,08:10,12h 40m,1000.0,24 Seats available,4.3,Goa to Mumbai,https://www.redbus.in/bus-tickets/goa-to-mumbai,KTCL-Goa
Atmaram Travels (Unity),A/C Sleeper (2+1),20:00,11:05,15h 05m,1000.0,23 Seats available,4.2,Goa to Mumbai,https://www.redbus.in/bus-tickets/goa-to-mumbai,KTCL-Goa
Atmaram Travels (Dolphin),A/C Sleeper (2+1),15:30,06:15,14h 45m,1000.0,28 Seats available,4.2,Goa to Mumbai,https://www.redbus.in/bus-tickets/goa-to-mumbai,KTCL-Goa
"National Travels,Goa",NON A/C Sleeper (2+1),18:30,07:30,13h 00m,800.0,21 Seats available,4.2,Goa to Mumbai,https://www.redbus.in/bus-tickets/goa-to-mumbai,KTCL-Goa
Atmaram Travels(M.Dev),A/C Sleeper (2+1),22:00,12:35,14h 35m,1000.0,27 Seats available,4.1,Goa to Mumbai,https://www.redbus.in/bus-tickets/goa-to-mumbai,KTCL-Goa
IntrCity SmartBus,AC Sleeper (2+1),21:00,11:20,14h 20m,1000.0,29 Seats available,4.1,Goa to Mumbai,https://www.redbus.in/bus-tickets/goa-to-mumbai,KTCL-Goa
Atmaram Travels (Dolphin),A/C Sleeper (2+1),14:00,05:00,15h 00m,1050.0,29 Seats available,4.1,Goa to Mumbai,https://www.redbus.in/bus-tickets/goa-to-mumbai,KTCL-Goa
"National Travels,Goa",A/C Sleeper (2+1),19:30,10:30,15h 00m,1000.0,22 Seats available,4.1,Goa to Mumbai,https://www.redbus.in/bus-tickets/goa-to-mumbai,KTCL-Goa
Kadamba Transport Corporation Limited (KTCL) - 61005,Non AC Seater 2+2,21:15,10:00,12h 45m,735.0,38 Seats available,3.4,Pandharpur to Goa,https://www.redbus.in/bus-tickets/pandharpur-to-goa,KTCL-Goa
New Shivbaba Tours And Travels,AC Sleeper (2+1),19:45,06:30,10h 45m,949.0,29 Seats available,1.6,Pandharpur to Goa,https://www.redbus.in/bus-tickets/pandharpur-to-goa,KTCL-Goa
New Shivbaba Tours And Travels,AC Sleeper (2+1),19:45,05:00,09h 15m,1099.0,30 Seats available,2.4,Pandharpur to Goa,https://www.redbus.in/bus-tickets/pandharpur-to-goa,KTCL-Goa
New Shivbaba Tours And Travels,AC Sleeper (2+1),19:45,05:00,09h 15m,1427.62,30 Seats available,2.4,Pandharpur to Goa,https://www.redbus.in/bus-tickets/pandharpur-to-goa,KTCL-Goa
Kadamba Transport Corporation Limited (KTCL) - 60996,Non AC Seater 2+2,19:00,07:00,12h 00m,735.0,36 Seats available,3.0,Goa to Pandharpur,https://www.redbus.in/bus-tickets/goa-to-pandharpur,KTCL-Goa
New Shivbaba Tours And Travels,AC Sleeper (2+1),19:45,03:10,07h 25m,1424.0,30 Seats available,1.0,Goa to Pandharpur,https://www.redbus.in/bus-tickets/goa-to-pandharpur,KTCL-Goa
New Shivbaba Tours And Travels,AC Sleeper (2+1),17:45,03:30,09h 45m,2089.0,30 Seats available,2.4,Goa to Pandharpur,https://www.redbus.in/bus-tickets/goa-to-pandharpur,KTCL-Goa
Kadamba Transport Corporation Limited (KTCL) - 61005,Non AC Seater 2+2,20:00,10:00,14h 00m,850.0,38 Seats available,3.8,Solapur to Goa,https://www.redbus.in/bus-tickets/solapur-to-goa,KTCL-Goa
Humsafar Travels,Bharat Benz A/C Sleeper (2+1),23:15,08:00,08h 45m,2750.0,16 Seats available,3.3,Solapur to Goa,https://www.redbus.in/bus-tickets/solapur-to-goa,KTCL-Goa
S R Travels,A/C Seater/Sleeper (2+1),18:45,07:00,12h 15m,700.0,24 Seats available,2.4,Solapur to Goa,https://www.redbus.in/bus-tickets/solapur-to-goa,KTCL-Goa
New Shivbaba Tours And Travels,AC Sleeper (2+1),18:00,06:30,12h 30m,949.0,29 Seats available,2.9,Solapur to Goa,https://www.redbus.in/bus-tickets/solapur-to-goa,KTCL-Goa
Zingbus Plus,AC Sleeper (2+1),00:00,09:00,09h 00m,2722.0,23 Seats available,4.5,Solapur to Goa,https://www.redbus.in/bus-tickets/solapur-to-goa,KTCL-Goa
Sharma Travels,Bharat Benz A/C Sleeper (2+1),23:00,09:00,10h 00m,2191.0,21 Seats available,3.8,Solapur to Goa,https://www.redbus.in/bus-tickets/solapur-to-goa,KTCL-Goa
Kadamba Transport Corporation Limited (KTCL) - 99716,AC Seater (2+2),10:00,11:45,01h 45m,200.0,35 Seats available,4.2,Calangute (goa) to Goa Airport,https://www.redbus.in/bus-tickets/calangute-goa-to-goa-airport,KTCL-Goa
Kadamba Transport Corporation Limited (KTCL) - 78627,Volvo AC Seater 2+2,13:30,15:15,01h 45m,200.0,40 Seats available,3.5,Calangute (goa) to Goa Airport,https://www.redbus.in/bus-tickets/calangute-goa-to-goa-airport,KTCL-Goa
Kadamba Transport Corporation Limited (KTCL) - 99718,AC Seater (2+2),15:30,17:15,01h 45m,200.0,41 Seats available,4.1,Calangute (goa) to Goa Airport,https://www.redbus.in/bus-tickets/calangute-goa-to-goa-airport,KTCL-Goa
Kadamba Transport Corporation Limited (KTCL) - 99719,AC Seater (2+2),18:30,20:00,01h 30m,200.0,42 Seats available,4.6,Calangute (goa) to Goa Airport,https://www.redbus.in/bus-tickets/calangute-goa-to-goa-airport,KTCL-Goa
RSRTC - 174534,Express Non AC Seater 2+3,05:45,12:00,06h 15m,299.0,42 Seats available,5.0,Udaipur to Jodhpur,https://www.redbus.in/bus-tickets/udaipur-to-jodhpur,RSTC-Rajasthan
RSRTC - 194381,Deluxe AC Seater 2+2,06:00,11:15,05h 15m,527.0,30 Seats available,4.0,Udaipur to Jodhpur,https://www.redbus.in/bus-tickets/udaipur-to-jodhpur,RSTC-Rajasthan
RSRTC - 146395,Express Non AC Seater 2+3,06:45,14:00,07h 15m,299.0,42 Seats available,2.3,Udaipur to Jodhpur,https://www.redbus.in/bus-tickets/udaipur-to-jodhpur,RSTC-Rajasthan
RSRTC - 194422,Deluxe AC Seater 2+2,07:15,12:15,05h 00m,531.0,28 Seats available,3.0,Udaipur to Jodhpur,https://www.redbus.in/bus-tickets/udaipur-to-jodhpur,RSTC-Rajasthan
RSRTC - 194255,Express Non AC Seater 2+3,07:45,14:20,06h 35m,299.0,46 Seats available,5.0,Udaipur to Jodhpur,https://www.redbus.in/bus-tickets/udaipur-to-jodhpur,RSTC-Rajasthan
RSRTC - 174533,Express Non AC Seater 2+3,08:45,16:00,07h 15m,299.0,42 Seats available,4.6,Udaipur to Jodhpur,https://www.redbus.in/bus-tickets/udaipur-to-jodhpur,RSTC-Rajasthan
RSRTC - 191330,Express Non AC Seater 2+3,09:15,16:30,07h 15m,294.0,42 Seats available,5.0,Udaipur to Jodhpur,https://www.redbus.in/bus-tickets/udaipur-to-jodhpur,RSTC-Rajasthan
RSRTC - 190115,Express Non AC Seater 2+3,12:00,19:30,07h 30m,294.0,42 Seats available,5.0,Udaipur to Jodhpur,https://www.redbus.in/bus-tickets/udaipur-to-jodhpur,RSTC-Rajasthan
RSRTC - 169076,Express Non AC Seater 2+3,12:10,00:00,11h 50m,299.0,42 Seats available,4.1,Udaipur to Jodhpur,https://www.redbus.in/bus-tickets/udaipur-to-jodhpur,RSTC-Rajasthan
RSRTC - 184043,Express Non AC Seater 2+3,12:45,19:00,06h 15m,299.0,42 Seats available,3.1,Udaipur to Jodhpur,https://www.redbus.in/bus-tickets/udaipur-to-jodhpur,RSTC-Rajasthan
M R Travels,Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2),06:00,10:25,04h 25m,485.0,51 Seats available,4.6,Udaipur to Jodhpur,https://www.redbus.in/bus-tickets/udaipur-to-jodhpur,RSTC-Rajasthan
Shree Devnarayan Travels,Bharat Benz A/C Seater (2+1),17:00,21:30,04h 30m,570.0,21 Seats available,4.5,Udaipur to Jodhpur,https://www.redbus.in/bus-tickets/udaipur-to-jodhpur,RSTC-Rajasthan
M R Travels,Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2),17:10,21:55,04h 45m,485.0,41 Seats available,4.4,Udaipur to Jodhpur,https://www.redbus.in/bus-tickets/udaipur-to-jodhpur,RSTC-Rajasthan
